Serial,Event,Region,District,Date,Location,Country,latitude,longitude,Deaths,Injured,Missing,Houses Destroyed,Houses Damaged,Directly Affected,Indirectly Affected,Relocated,Evacuated,Losses USD,Losses Local,Education Centers,Hospitals,Damages in Crops Ha,Lost Cattle,Damages in Roads Mts,GLIDEnumber,Comments
1141,FLOOD,BRONG AHAFO,ATEBUBU AMANTIN,2017/07/05,BOLGA NKWANTA,Ghana,7.8961632,-3.6733937,,,,,10,,,,,0,0,,,,0,,,
1139,RAINSTORM,NORTHERN,SAGNERIGUMUNICIPAL,2017/05/03,"DIMALI, KUKOU, SOGNAYILI, CHOGG-YAPALSI, ZAGYURI",Ghana,9.4608731,-0.8457974,,,,,19,,,,,0,0,,,,0,,,
1136,FLOOD,BRONG AHAFO,PRU,2018/04/12,KASANGA,Ghana,8.0724868,-1.6893153,,,,,1,,,,,0,0,,,,0,,,
1132,FLOOD,BRONG AHAFO,SENE WEST,2017/09/28,KANTO AKURA,Ghana,7.7293264,-0.6888058,,,,,1,,,,,0,0,,,,0,,,
1130,FLOOD,BRONG AHAFO,SENE WEST,2017/09/23,KYEAMEKROM,Ghana,7.748974,-1.2326489,,,,,7,,,,,0,0,,,,0,,,
1128,FLOOD,BRONG AHAFO,SENE WEST,2017/09/02,BANTAMA,Ghana,7.7135007,-0.7562543,,,,,3,,,,,0,0,,,,0,,,
1126,FLOOD,BRONG AHAFO,SENE WEST,2018/04/11,DOGODAGYI,Ghana,7.748974,-1.2326489,,,,,2,,,,,0,0,,,,0,,,
1124,FLOOD,BRONG AHAFO,SENE WEST,2017/08/25,KWAME DANSO,Ghana,7.7318718,-0.6890489,,,,,5,,,,,0,0,,,,0,,,
1120,RAINSTORM,ASHANTI,ADANSI NORTH,2017/03/15,PIPIISO,Ghana,6.3004807,-1.7147341,,,,,15,,,,,0,0,,,,0,,,
1118,FLOOD,ASHANTI,AMANSIE CENTRAL,2017/06/28,"ADONTIA, ATABRAKOSO, MILE 14",Ghana,6.3704568,-2.1052799,,,,,9,,,,,0,0,,,,0,,,
1116,FLOOD,ASHANTI,ASOKORE MAMPONG MUNICIPAL,2017/04/06,ASAWASE PAGYAHENE,Ghana,6.7000667,-1.6051243,,,,,1,,,,,0,0,,,,0,,,
1114,FLOOD,ASHANTI,ASOKORE MAMPONG MUNICIPAL,2017/06/04,ABOABO EXTENSION,Ghana,6.6946573,-1.6104412,,,,,1,,,,,0,0,,,,0,,,HOUSEHOLD ITEMS WORTH 90000 AFFECTED BY FLOOD.
1111,DISEASE EPIDEMICS,ASHANTI,AHAFO ANO NORTH,2017/06/25,Tepa - Near Midwifery and Nurses training college,Ghana,6.9906577,-2.1607461,,,,,,,,,,0,0,,,,48,,,stock of 48 pigs all killed by the ASF
1109,FLOOD,ASHANTI,KMA,2017/06/06,BANTAMA,Ghana,6.7025532,-1.6431857,,,,,1,,,,,0,0,,,,0,,,
1107,RAINSTORM,ASHANTI,BEKWAI MUNICIPAL,2017/04/08,Asanso Patasi,Ghana,6.4499994,-1.6872666,,,,,1,,,,,0,0,,,,0,,,
1105,RAINSTORM,ASHANTI,OFFINSO NORTH,2017/03/01,Akomadan Koneso,Ghana,7.3996634,-1.9740203,,,,1,,,,,,0,0,,,,0,,,
1103,RAINSTORM,ASHANTI,OFFINSO NORTH,2017/03/01,Sraneso Zongo,Ghana,7.2797879,-2.2178895,,,,,1,,,,,0,0,,,,0,,,
1097,FLOOD,ASHANTI,KMA,2017/06/04,BANTAMA,Ghana,6.7025532,-1.6431857,,,,,1,,,,,0,0,,,,0,,,
1095,FLOOD,ASHANTI,KMA,2017/06/04,ABREPO JUNCTION,Ghana,6.7051871,-1.6482863,,,,,,,,,,0,0,,,,0,,,No dwelling was affected but electrical appliances and personal belongings worth 10000
1092,FLOOD,ASHANTI,KMA,2017/06/04,TAFO-PANKRONO ERSTATE,Ghana,6.7526946,-1.6111711,1,,,,8,,,,,0,0,,,,0,,,
1083,FLOOD,ASHANTI,KMA,2017/06/23,CHIRAPATRE,Ghana,6.6836128,-1.6272407,,,,,5,,,,,0,0,,,,0,,,
1081,FLOOD,ASHANTI,OBUASI MUNICIPAL,2017/06/15,ANTOBUASI,Ghana,6.1910947,-1.771398,,,,,3,,,,,0,0,,,,0,,,
1079,FLOOD,ASHANTI,OBUASI MUNICIPAL,2017/05/30,BRAHABEBOME,Ghana,6.1973337,-1.6396343,1,,,,,,,,,0,0,,,,0,,,
1067,FLOOD,ASHANTI,KMA,2017/05/03,ABUSUA KRUWA,Ghana,6.7181336,-1.6883273,,,,,1200,,,,,0,0,,,,0,,,
1065,FLOOD,ASHANTI,KMA,2017/06/04,BOUKROM,Ghana,6.731636,-1.6169326,,,,,128,,,,,0,0,,,,0,,,
1167,FLOOD,BRONG AHAFO,KINTAMPO NORTH,2018/04/12,NTARIBAN,Ghana,8.2210047,-1.8121433,,1,,,,,,,,0,0,,,,0,,,
1166,FLOOD,BRONG AHAFO,KINTAMPO NORTH,2017/09/17,GULUMP,Ghana,8.4768032,-1.5664234,,1,,,,,,,,0,0,,,,0,,,
1164,FLOOD,BRONG AHAFO,KINTAMPO NORTH,2017/08/14,AGEGE,Ghana,8.3860489,-2.2456182,,4,,,,,,,,0,0,,,,0,,,
1161,RAINSTORM,BRONG AHAFO,WENCHI,2017/10/17,krokroko,Ghana,7.7419585,-2.1034235,,,,,25,,,,,0,0,,,,0,,,
1158,FLOOD,BRONG AHAFO,KINTAMPO SOUTH,2017/08/02,NANSUANO,Ghana,7.9429549,-2.1362854,,,,,1,,,,,0,0,,,,0,,,
1157,FLOOD,BRONG AHAFO,NKORANZA NORTH,2017/08/04,DORMAN KESE,Ghana,7.6035518,-1.8632371,,,,1,,,,,,0,0,,,,0,,,
1151,RAINSTORM,BRONG AHAFO,TAIN,2017/10/17,Badu Asuafo,Ghana,7.6921088,-2.2416832,,,,,1,,,,,0,0,,,,0,,,
1149,RAINSTORM,BRONG AHAFO,TAIN,2017/10/17,Badu Lawaage,Ghana,6.8323119,-2.6459656,,,,,2,,,,,0,0,,,,0,,,
1147,FLOOD,BRONG AHAFO,NKORANZA SOUTH,2017/09/28,META,Ghana,7.4532776,-1.9739931,,,,,1,,,,,0,0,,,,0,,,
1142,FLOOD,BRONG AHAFO,TECHIMAN MUNICIPAL,2017/07/06,KENTEN,Ghana,7.6000727,-1.9475372,,,,,1,,,,,0,0,,,,0,,,
1140,FLOOD,BRONG AHAFO,ATEBUBU AMANTIN,2017/05/17,NYOMOAS,Ghana,7.7284503,-1.4164368,,,,,80,,,,,0,0,,,,0,,,
1138,FLOOD,BRONG AHAFO,PRU,2018/04/12,PARAMBO,Ghana,8.0724869,-1.6698846,,,,,3,,,,,0,0,,,,0,,,
1135,FLOOD,BRONG AHAFO,PRU,2017/08/17,AJARAJA,Ghana,8.1930179,-4.1680181,,,,,1,,,,,0,0,,,,0,,,
1131,FLOOD,BRONG AHAFO,SENE WEST,2017/09/25,KOFI DJAN,Ghana,7.946527,-1.0257689,,,,,5,,,,,0,0,,,,0,,,
1129,FLOOD,BRONG AHAFO,SENE WEST,2017/09/10,WIASE,Ghana,7.748974,-1.2326489,,,,,4,,,,,0,0,,,,0,,,
1127,FLOOD,BRONG AHAFO,SENE WEST,2017/07/28,KRENKUASE,Ghana,7.735671,-0.6820929,,,,,2,,,,,0,0,,,,0,,,
1125,FLOOD,BRONG AHAFO,SENE WEST,2017/07/20,GYASI,Ghana,7.748974,-1.2326489,,,,,1,,,,,0,0,,,,0,,,
1121,RAINSTORM,ASHANTI,ADANSI NORTH,2017/04/21,KONSIMWAA,Ghana,6.3004807,-1.7488615,,,,,2,,,,,0,0,,,,0,,,
1119,FLOOD,ASHANTI,AMANSIE WEST,2017/06/26,MANSO AKAM,Ghana,6.3976868,-2.0099655,1,,,,,,,,,0,0,,,,0,,,AN ELDERLY MAN FELL IN THE FLOOD WATERS AND DROWNED.
1117,FLOOD,ASHANTI,OBUASI MUNICIPAL,2017/06/25,"BONGOBRI, BOETE, AKAPORISO, ABOMPEKROM",Ghana,6.1966937,-1.646694,,,,,17,,,,,0,0,,,,0,,,
1115,FLOOD,ASHANTI,BOSOMTWE,2017/06/28,"NEW KOKOBREKO, BEHENASE, ABRANKESE, ESERESO, ADAGYA, FEYIASE",Ghana,6.6250595,-1.5671197,,,,,96,,,,,0,0,,,,0,,,
1112,DISEASE EPIDEMICS,ASHANTI,AHAFO ANO NORTH,2017/07/17,"Tepa - Ward 2, Odumase",Ghana,7.1904561,-2.4070785,,,,,,,,,,0,0,,,,39,,,39 pigs confirmed dead
1110,DROUGHT,ASHANTI,BEKWAI MUNICIPAL,2017/04/17,A.M.E. Zion Adjamesu,Ghana,6.5244902,-1.6648675,,,,,,,,,,0,0,,,,0,,,A.M.E. Zion school ripped off. Total number Of peOple affected is 117. 59 males and 58 females
1108,FLOOD,ASHANTI,KMA,2017/06/104,BANTAMA,Ghana,6.7025532,-1.6431857,,,,,1,,,,,0,0,,,,0,,,
1106,RAINSTORM,ASHANTI,BEKWAI MUNICIPAL,2018/04/10,Adjamasu KVIP,Ghana,6.4369853,-1.7614347,,,,,,,,,,0,0,,,,0,,,Adjamasu KVIP ripped off
1104,RAINSTORM,ASHANTI,ASANTE AKIM SOUTH MUNICIPAL,2017/03/03,Wenchi,Ghana,6.5974636,-1.1301284,,,,,1,,,,,0,0,,,,0,,,
1098,FLOOD,ASHANTI,KMA,2017/06/04,BANTAMA,Ghana,6.7025532,-1.6431857,,,,,1,,,,,0,0,,,,0,,,
1094,FLOOD,ASHANTI,KMA,2017/04/10,SUAME,Ghana,6.7238737,-1.667948,,,,,,,,,,0,0,,,,0,,,"No dwellings was affected,however electrical appliances and personal belongings worth 30000 got destroyed."
1088,FLOOD,ASHANTI,BEKWAI MUNICIPAL,2017/06/26,ANWIANKANTA,Ghana,6.4640785,-1.645825,,,,,10,,,,,0,0,,,,0,,,Fish farm containing 13 ponds were affected.
1080,FLOOD,ASHANTI,KMA,2017/06/15,KUMASI CENTRAL PRISONS,Ghana,6.6937461,-1.6264305,,,,,,,,,,0,0,,,,0,,,Wall collapsed.TATA Bus got destroyed by the collapsed wall.The estimated cost was 50000
1074,FLOOD,ASHANTI,OBUASI MUNICIPAL,2017/05/15,BRAHABEBOME,Ghana,6.1973337,-1.6396343,,,,,9,,,,,0,0,,,,0,,,
1073,FLOOD,ASHANTI,KMA,2017/06/05,ABREFO,Ghana,6.2793723,-0.8700883,,,,,2,,,,,0,0,,,,0,,,
1069,FLOOD,ASHANTI,KMA,2017/06/04,KROFROM EAST,Ghana,6.7133647,-1.6204359,,,,,5,,,,,0,0,,,,0,,,
1066,FLOOD,ASHANTI,KMA,2017/06/04,KROFROM EAST,Ghana,6.7133647,-1.6204359,,,,,369,,,,,0,0,,,,0,,,
1064,FLOOD,ASHANTI,KMA,2017/06/04,DICHEMSO(INSTITUTE OF BUSINESS STUDIES),Ghana,6.7109645,-1.6132228,,,,,286,,,,,0,0,,,,0,,,
1063,FLOOD,ASHANTI,KMA,2017/06/04,ABREPO HIGHWAYS,Ghana,6.7291192,-1.6528254,,,,,9,,,,,0,0,,,,0,,,
1061,FLOOD,ASHANTI,KMA,2017/06/04,YENYAWSO,Ghana,6.6896968,-1.6412662,,,,,21,,,,,0,0,,,,0,,,
1058,FLOOD,ASHANTI,KMA,2017/06/04,KROFROM WEST,Ghana,6.6897394,-1.6412661,,,,,5,,,,,0,0,,,,0,,,
1056,FLOOD,ASHANTI,KMA,2017/06/04,DICHEMSO,Ghana,6.7108111,-1.6181232,,,,,35,,,,,0,0,,,,0,,,
1055,RAINSTORM,ASHANTI,KMA,2017/03/05,Santasi/Opoku Ware SHS,Ghana,6.6637337,-1.6478097,,,,,,,,,,0,0,,,,0,,,seven rOOms including 3 smarts rOOm ripped Off. The assistant headmaster's office and One staff Bungalow was also affected.
1054,RAINSTORM,ASHANTI,AMANSIE WEST,2017/05/17,Manso Atwere,Ghana,6.4471689,-1.873977,,,,,4,,,,,0,0,,,,0,,,
1050,FLOOD,ASHANTI,KMA,2017/05/19,APPIADU,Ghana,6.6864172,-1.6258725,,,,,1,,,,,0,0,,,,0,,,
1044,RAINSTORM,ASHANTI,KMA,2017/05/31,Bohyenabrepo,Ghana,6.6953058,-1.7060941,1,,,,,,,,,0,0,,,,0,,,2017 final year student deid
1043,RAINSTORM,ASHANTI,KMA,2017/05/31,Adoato,Ghana,6.7054941,-1.6548586,1,,,,,,,,,0,0,,,,0,,,
1036,RAINSTORM,ASHANTI,SEKYERE CENTRAL,2017/06/16,Amoamang1,Ghana,7.2170753,-1.4958131,,,,,1,,,,,0,0,,,,0,,,
1034,RAINSTORM,ASHANTI,KMA,2017/06/23,Atonsu s line,Ghana,6.6472588,-1.596064,,,,,25,,,,,0,0,,,,0,,,
1032,RAINSTORM,ASHANTI,ATWIMA KWANWOMA,2017/02/25,Twedie1,Ghana,6.665279,-1.7293679,,,,,1,,,,,0,0,,,,0,,,incident occured when school is not in session i believed as staff room and 2 class room got damage
1029,FLOOD,ASHANTI,KMA,2017/05/18,CHIRAPATRE(ENO SERWAA FISHERIES),Ghana,6.6510498,-1.585738,,,,,,,,,,0,0,,,,0,,,A fish pond containing 12000 fishes of 2 kilos each belonging to Mad Doris Owusu were washed away by flood.This was as a result of spillage of water[...]
1026,RAINSTORM,ASHANTI,ATWIMA KWANWOMA,2017/06/14,Trede,Ghana,6.5745531,-1.6830542,,,,,1,,,,,0,0,,,,0,,,
1017,FLOOD,ASHANTI,KMA,2017/05/18,DOMPOASE FABI,Ghana,6.3105965,-1.5438679,,,,,2,,,,,0,0,,,,0,,,
1014,FLOOD,ASHANTI,BEKWAI MUNICIPAL,2017/05/14,NAMPANSA BEKWAI,Ghana,6.4573851,-1.5723701,,,,,1,,,,,0,0,,,,0,,,
1010,FLOOD,ASHANTI,KMA,2018/04/09,ABUSUAKRUWA,Ghana,6.7384078,-1.6466742,,,,,30,,,,,0,0,,,,0,,,
1011,RAINSTORM,ASHANTI,SEKYERE CENTRAL,2017/06/15,Akanmadua,Ghana,7.2170753,-1.4958131,,,,,2,,,,,0,0,,,,0,,,
1006,FLOOD,ASHANTI,SEKYERE AFRAM PLAINS NORTH,2017/02/25,DROBONSO,Ghana,7.0632077,-1.1273624,,,,,17,,,,,0,0,,,,0,,,
1007,RAINSTORM,ASHANTI,BOSOME FREHO,2017/03/17,Freboye,Ghana,6.3066758,-1.4969695,,,,,1,,,,,0,0,,,,0,,,
1005,RAINSTORM,ASHANTI,OFFINSO NORTH,2017/05/20,Akumadan,Ghana,7.3996634,-1.9740203,,,,,2,,,,,0,0,,,,0,,,partial ripped off of class 1 and kg classroom blocks
1001,RAINSTORM,ASHANTI,SEKYERE SOUTH,2017/04/03,Asankare,Ghana,7.0214417,-1.7454741,,,,,1,,,,,0,0,,,,0,,,3 bedroom apartment belonging to Mad Ama Donkor ripped off
991,RAINSTORM,ASHANTI,ASANTE AKIM SOUTH MUNICIPAL,2017/04/03,Dwendwenase,Ghana,6.4061285,-1.2038052,,,,,1,,,,,0,0,,,,0,,,"A kitchen, Bathroom and toilet of house No. DN 23 ripped off. People affected are 3. all females"
990,FLOOD,ASHANTI,OBUASI MUNICIPAL,2017/04/03,BOAETE,Ghana,6.19587,-1.6493383,,,,,8,,,,,0,0,,,,0,,,
988,RAINSTORM,ASHANTI,AMANSIE WEST,2017/04/08,Manso Hiako,Ghana,6.422585,-2.0333304,,,,,,,,,,0,0,,,,0,,,3 classrooms block of D/A Primary school ripped off. estimated cost is GH15000
986,FLOOD,ASHANTI,KMA,2017/07/02,ADOATO,Ghana,6.7054941,-1.6548586,,,,,3,,,,,0,0,,,,0,,,
984,FLOOD,ASHANTI,ASOKORE MAMPONG MUNICIPAL,2018/04/06,APAJAHENE   MAJEMA,Ghana,6.7120038,-1.6149915,,,,,1,,,,,0,0,,,,0,,,
982,RAINSTORM,ASHANTI,OFFINSO MUNICIPAL,2017/02/26,anyankaso,Ghana,6.9245203,-1.6812944,,,,,1,,,,,0,0,,,,0,,,
979,RAINSTORM,ASHANTI,BOSOME FREHO,2017/03/22,Korchikrom,Ghana,6.3220296,-1.3695279,,,,,40,,,,,0,0,,,,0,,,Personal Belongings destroyed
977,RAINSTORM,ASHANTI,BOSOME FREHO,2017/03/22,Fereso,Ghana,6.31171,-1.3844669,,,,,47,,,,,0,0,,,,0,,,Personal belongings destroyed
976,RAINSTORM,ASHANTI,BOSOME FREHO,2017/03/22,Abosamso,Ghana,6.3138498,-1.4185306,,,,,10,,,,,0,0,,,,0,,,Personal Belongings destroyed
973,RAINSTORM,ASHANTI,AHAFO ANO NORTH,2017/02/17,anyinasuso,Ghana,6.9572272,-2.1031952,,,,,44,,,,,0,0,,,,0,,,
971,RAINSTORM,ASHANTI,AHAFO ANO NORTH,2017/02/24,bonkrom,Ghana,6.9094564,-2.3969328,,,,,43,,,,,0,0,,,,0,,,
970,RAINSTORM,ASHANTI,AHAFO ANO NORTH,2017/02/17,kyekyewere,Ghana,6.7816042,-1.971402,,,,,8,,,,,0,0,,,,0,,,
967,FLOOD,ASHANTI,BOSOME FREHO,2017/03/22,Anyinase,Ghana,6.4137383,-1.3369028,,,,,10,,,,,0,0,,,,0,,,Personal belongings affected
966,FLOOD,ASHANTI,SEKYERE CENTRAL,2017/10/06,,Ghana,7.2170753,-1.4958131,,,,,1,,,,,0,0,,,,0,,,
963,FLOOD,ASHANTI,SEKYERE CENTRAL,2017/10/06,,Ghana,7.2170753,-1.4958131,,,,,1,,,,,0,0,,,,0,,,
962,FLOOD,ASHANTI,SEKYERE CENTRAL,2017/10/06,,Ghana,7.2170753,-1.4958131,,,,,1,,,,,0,0,,,,0,,,
1062,FLOOD,ASHANTI,KMA,2017/06/04,ESTATE(SOUTH AFRICA),Ghana,6.6897394,-1.6412661,,,,,,,,,,0,0,,,,0,,,
1059,RAINSTORM,ASHANTI,SEKYERE SOUTH,2017/05/14,Agona SDA Primary B,Ghana,6.9360409,-1.4907114,,,,,,,,,,0,0,,,,0,,,Total number of people affected is 54. 34 females and 20 males
1057,RAINSTORM,ASHANTI,KMA,2017/05/14,Abrakaso D/A Primary sch,Ghana,6.9297999,-1.5067676,,,,,,,,,,0,0,,,,0,,,"two classrooms affected. People affected is 60
32 males and 28 females"
1053,FLOOD,ASHANTI,KMA,2017/06/04,SOUTH SUNTRESO,Ghana,6.6946868,-1.6462032,,,,3,3,,,,,0,0,,,,0,,,
1052,FLOOD,ASHANTI,KMA,2017/05/18,CHIRAPATRE,Ghana,6.6836128,-1.6272407,,,,5,,,,,,0,0,,,,0,,,
1049,RAINSTORM,ASHANTI,KMA,2017/05/03,Kwadaso Estate H/No. 15,Ghana,6.6920041,-1.6544885,,,,,2,,,,,0,0,,,,0,,,
1046,RAINSTORM,ASHANTI,BOSOME FREHO,2017/06/28,Detieso,Ghana,6.3066758,-1.4969695,1,,,,15,,,,,0,0,,,,0,,,
1042,RAINSTORM,ASHANTI,ATWIMA KWANWOMA,2017/03/06,Berkwamin D/A primary School,Ghana,6.6072545,-1.7061607,,,,,,,,,,0,0,,,,0,,,81 people were affected 0f which female are 37 and male are 44.
1035,RAINSTORM,ASHANTI,EJISU MUNICIPAL,2017/06/19,Juaben,Ghana,6.789257,-1.4754749,,,,,,,,,,0,0,,,,0,,,no specified number of houses were provided except to mentioned damaged roofing sheet and wood.
1033,RAINSTORM,ASHANTI,KMA,2017/06/21,Kuwait Aprabo,Ghana,6.6484241,-1.6143471,,,,,34,,,,,0,0,,,,0,,,
1030,RAINSTORM,ASHANTI,ATWIMA KWANWOMA,2017/02/26,Impatase JHS,Ghana,6.6289982,-1.7423479,,,,,,,,,,0,0,,,,0,,,THE IMFORMATION PROVIDED HERE IS INCOMPLETE
1028,RAINSTORM,ASHANTI,ATWIMA KWANWOMA,2017/04/08,NewAduapong,Ghana,6.5920603,-1.8698942,,,,,9,,,,,0,0,,,,0,,,9 houses got damaged
1027,FLOOD,ASHANTI,KMA,2018/04/09,ATONSU BOKRO(LAST STOP),Ghana,6.6419308,-1.5932587,,,,,2,,,,,0,0,,,,0,,,
1022,RAINSTORM,ASHANTI,ATWIMA KWANWOMA,2017/03/06,Berkwamin D/A primary School,Ghana,6.6072545,-1.7061607,,,,,1,,,,,0,0,,,,0,,,
1021,RAINSTORM,ASHANTI,OFFINSO MUNICIPAL,2017/02/26,Anyankaso primary school,Ghana,6.943136,-1.6963673,,,,,1,,,,,0,0,,,,0,,,
1018,RAINSTORM,ASHANTI,OFFINSO MUNICIPAL,2017/05/14,Aboaso watania islamic school,Ghana,7.0242814,-2.0272778,,,,,1,,,,,0,0,,,,0,,,
1016,RAINSTORM,ASHANTI,EJISU MUNICIPAL,2017/05/15,Ejisu presby JHS1,Ghana,6.7187563,-1.510546,,,,,1,,,,,0,0,,,,0,,,
1013,RAINSTORM,ASHANTI,SEKYERE CENTRAL,2017/06/15,Akanmadua,Ghana,7.2170753,-1.4958131,,,,,3,,,,,0,0,,,,0,,,
1012,RAINSTORM,ASHANTI,KMA,2017/04/17,Sokoban Old Town,Ghana,6.6156729,-1.6260679,,,,,1,,,,,0,0,,,,0,,,
1009,RAINSTORM,ASHANTI,OFFINSO NORTH,2017/05/20,Tanokwaem,Ghana,7.2797879,-2.2178895,,,,,8,,,,,0,0,,,,0,,,
1008,RAINSTORM,ASHANTI,EJISU MUNICIPAL,2017/05/22,Odaho,Ghana,6.7224328,-1.4733504,,,,,1,,,,,0,0,,,,0,,,
1004,RAINSTORM,ASHANTI,KMA,2017/03/20,DANYAME,Ghana,6.6546402,-1.6377263,,,,,,,,,,0,0,,,,0,,,
1002,FLOOD,ASHANTI,KMA,2017/04/01,MOSHIE ZONGO,Ghana,8.0361637,-2.5480731,,,,,3,,,,,0,0,,,,0,,,
1000,RAINSTORM,ASHANTI,SEKYERE SOUTH,2017/02/25,Tano Odumase,Ghana,6.8938125,-1.5059968,,,,,26,,,,,0,0,,,,0,,,
993,FLOOD,ASHANTI,AFIGYA KWABRE,2017/04/01,ATIMATIM-TABUOM,Ghana,5.8697094,-0.5804702,,,,,,,,,,0,0,,,,0,,,"No dwelling was damaged or destroyed,rather there was a heavy downpour that caused the whole neighbourhood to flood.Also,a gas filling station fence[...]"
998,RAINSTORM,ASHANTI,SEKYERE SOUTH,2017/02/25,Kona,Ghana,7.8961632,-3.6733937,,,,,9,,,,,0,0,,,,0,,,
996,RAINSTORM,ASHANTI,AHAFO ANO NORTH,2016/10/16,"NFANTE, Numesua",Ghana,6.9094564,-2.3969328,,,,,2,,,,,0,0,,,,0,,,Two mosque got ripped off
994,RAINSTORM,ASHANTI,AHAFO ANO NORTH,2016/10/13,"Abonsuaso,Katapei,Akrofoso",Ghana,6.8512354,-2.1630061,,,,,3,,,,,0,0,,,,0,,,
992,RAINSTORM,ASHANTI,AHAFO ANO NORTH,2016/04/16,tepa kookra boagya apiahkrom,Ghana,7.0077467,-2.1886828,,,,,1,,,,,0,0,,,,0,,,
989,RAINSTORM,ASHANTI,OFFINSO MUNICIPAL,2017/02/26,anyakanso,Ghana,6.9424257,-1.6769166,,,,,5,,,,,0,0,,,,0,,,
985,FLOOD,ASHANTI,ASOKORE MAMPONG MUNICIPAL,2017/07/02,MEMPE ASEM,Ghana,6.7120038,-1.6149915,,,,,1,,,,,0,0,,,,0,,,
981,FLOOD,ASHANTI,BEKWAI MUNICIPAL,2017/06/27,AHWIANKWANTIA,Ghana,6.2941165,-2.315379,,,,,10,,,,,0,0,,,,0,,,
980,RAINSTORM,ASHANTI,OFFINSO MUNICIPAL,2017/02/17,anyinasosu,Ghana,6.9424257,-1.6769166,,,,,2,,,,,0,0,,,,0,,,
978,RAINSTORM,ASHANTI,SEKYERE CENTRAL,2017/02/25,abonkosu,Ghana,7.0082624,-1.4013856,,,,,1,,,,,0,0,,,,0,,,
975,RAINSTORM,ASHANTI,AHAFO ANO NORTH,2017/02/17,betinko,Ghana,6.6258436,-1.9688702,,,,,1,,,,,0,0,,,,0,,,
974,RAINSTORM,ASHANTI,BOSOME FREHO,2017/03/22,Asamana,Ghana,6.3066758,-1.4969695,,,,,20,,,,,0,0,,,,0,,,Personal Belongings destroyed
972,RAINSTORM,ASHANTI,BOSOME FREHO,2017/03/22,Amomorso,Ghana,6.3410074,-1.398583,,,,,56,,,,,0,0,,,,0,,,Personal belongings destroyed
969,RAINSTORM,ASHANTI,BOSOME FREHO,2017/03/22,Danso,Ghana,6.3066758,-1.4969695,,,,,52,,,,,0,0,,,,0,,,Personal belongings destroyed
965,RAINSTORM,ASHANTI,SEKYERE KUMAWU,2016/22/17,bodomase,Ghana,6.8931697,-1.2583225,,,,,34,,,,,0,0,,,,0,,,34 houses got damamaged
968,FLOOD,ASHANTI,SEKYERE CENTRAL,2017/10/06,,Ghana,7.2170753,-1.4958131,,,,,1,,,,,0,0,,,,0,,,
964,RAINSTORM,ASHANTI,BOSOME FREHO,2017/03/22,Anumso,Ghana,6.4200372,-1.661829,,,,,9,,,,,0,0,,,,0,,,Personal belongings affected
961,RAINSTORM,ASHANTI,BOSOME FREHO,2017/03/22,Brofoyedu,Ghana,6.2985775,-1.5289451,,,,,22,,,,,0,0,,,,0,,,personal belongings affected
959,RAINSTORM,ASHANTI,BOSOME FREHO,2017/03/22,Asiwa,Ghana,6.4280551,-1.3375425,,,,,25,,,,,0,0,,,,0,,,Personal belongings ripped off
960,FLOOD,ASHANTI,ATWIMA KWANWOMA,2017/09/24,BEKWAIMI,Ghana,6.5584996,-2.5946495,,,,,,,,,,0,0,,,,0,,,A BRIDGE COLLAPSED IN THE TOWN CAUSED BY FLOODING.
954,RAINSTORM,ASHANTI,OFFINSO MUNICIPAL,2017/03/30,Kensere,Ghana,7.0585647,-1.9195768,,,,,,,,,,0,0,2,,,0,,,"Kensere M/A Primary 5 and 6 classroom block ripped off
31 people were affected 20 males and 11 females"
952,RAINSTORM,ASHANTI,KMA,2017/03/30,Kwadaso (Prempeh college),Ghana,6.690466,-1.6519505,,,,,,,,,,0,0,,,,0,,,"Roofing of the following structures ripped off: Serwaa House, Guggisberg House, Accountant Bungalow and Dining Hall."
951,FLOOD,ASHANTI,ADANSI SOUTH,2017/10/08,AMPUNYASE,Ghana,6.0048582,-1.5346587,,,,,,,,,,0,0,,,,0,,,A BRIDGE COLLAPSED DURING FLOOD.
949,FLOOD,ASHANTI,ASOKORE MAMPONG MUNICIPAL,2017/10/06,"SAWABA, AGYENASE, ABOABO EXT, SEPE TIMPOM, ASAWASE, APEGYAHE",Ghana,6.6989725,-1.6174559,,,,,46,,,,,0,0,,,,0,,,
948,FLOOD,ASHANTI,SEKYERE AFRAM PLAINS NORTH,2017/10/09,DROBONSO,Ghana,7.0632077,-1.1273624,,,,,45,,,,,0,0,,,,0,,,HOUSES AND OTHER HOUSEHOLD ITEMS DAMAGED IN FLOOD.
945,FLOOD,ASHANTI,KMA,2017/09/17,"Atonsu ""S"" line",Ghana,6.6472588,-1.596064,,,,,20,,,,,0,0,,,,0,,,
943,FLOOD,ASHANTI,AFIGYA KWABRE,2017/09/24,"Afrancho cement, Maase, Adubinso Besease and Denase",Ghana,7.1317954,-2.143259,,,,,,,,,,0,0,,,,0,,,"Afrancho cement was flooded displacing 300 people and destroying properties worth 350000. houses, walls, cars were destroyed and roofing sheets[...]"
941,FLOOD,ASHANTI,ADANSI SOUTH,2017/07/17,Birim-Aboi,Ghana,5.90058,-1.2138578,,,,,45,,,,,0,0,,,,0,,,"45 houses were affected, 212 Acres of farmland also destroyed"
